id,username,likes,views,comments,shares,collects,repost,isCommerce,description,duration,created_at,VideoQuality,hashtags,date,sentiment,comment_count,accumulated_text
7277747266872544555,venusianmermaid,49300,428000,304,718,6308,0,False,🧜🏻‍♀️🌊 #mermaidcore #sirenaesthetic #seawitch #sirencore ,6,1694482592,normal,"['mermaidcore', 'sirenaesthetic', 'seawitch', 'sirencore']",2023-09-12,3.1818181818181817,33,"ok but would i become a mermaid My jade ring was wiped off my finger in Rhode Island. I was a hoping a mermaid found it and treasured it 🥰 Omg Kim’s diamond earring 😳😱 do i get to become a mermaid tho ? 😔 I’m a fairy, mermaids are my very good friends💗 Happened to me this summer. lost an aquamarine ring during water photo shoot. But they gave it to me back, bc they don’t steal from sisters🧜🏻‍♀️😂 cuando fui a acapulco, llevaba mis joyitas al mar para limpiar, bendecir y cargar. El chiste es que nunca se me dio la oportunidad, pero un día fui+ kim's earrings that's why I'm going to start wearing shiny things to the beach 🤷🏽‍♀️ now i'll take some jewelry w me everytime i go to the beach 😝 What if i wanna be a mermaid Only if I get to be one too Wear shiny things when going to the beach, ok noted 👍🏻 I lost most of my jewelry in the beach 😅 I wish they would take me ngl A mi se me cayó una pulsera de perlas que me regaló mi abuela, tan hermosa, pero me metí al mar y se me cayó aunque fuera dificl de quitar😭 iim going to take the shines jewelry and bicime a siren or a mermaid 🧜‍♀️🧜‍♀️🧜‍♀️🥹🥹 My mum told me she was climbing the rocks as a child on the beach and saw a beautiful mermaid brushing her hair and singing a song but she saw my mum and swam away I still believe her 😭🐚🦪🧜‍♀️ *casually asks mom to go to the beach and takes any jewelry I have* Its me, im the mermaid Being a mermaid would be scary. Like real ocean not just fun pretty clear waters. Dark murky, large creatures.large rocks. Scary. okay but I volunteer My bracelet dropped in the ocean once and we searched for abt 20 mins for it bc it was by rocks, it was long gone and it was shiny i choose to believe because we haven’t explored even HALF of the ocean💗 i love the blue ring thanks for letting me know, I'll be wearing my shiniest, and most sparkling Jewelery next time I go to the beach! I have this cute little dog tag necklace and it was really reflective and I swam with it for months and one day it disappeared while I was at the beach like it had been undone i went into the ocean with a shiny new swim suit and i came out with it gone настраиваю рекомендации, ничего личного 💪 @🧿 Eevee • Sweet Venom 🇬🇷👽,@kurrthemedium225🧿🌙 and @Mermaidghostly my three fave mermaids 🧜‍♀️ followed 🥰 🧜‍♀️ Sirens* Yeah no that's perfectly fine with me lmao take me away from this hell hole plz"
7277944742673993002,ken,2430,43000,21,71,639,0,False,which ones your fav?? ⋆｡˚⋆❀ 🐚🫧𓇼 first 2 tops and last top by @ROMWE !! Use my code kenlatte for $$ off!! • • • • • #romwe #mermaidcore #mermaid #beach #y2kaesthetic #2000sfashion #y2kfashion #ootd #styleinspo #y2kstyle #coquette #everskies #grwm,18,1694528582,normal,"['romwe', 'mermaidcore', 'mermaid', 'beach', 'y2kaesthetic', '2000sfashion', 'y2kfashion', 'ootd', 'styleinspo', 'y2kstyle', 'coquette', 'everskies', 'grwm']",2023-09-12,3.8666666666666667,15,"Anyone know where outfits 3 is from?? Whats the white long sleeve in the first outfit called/where is it from Gurlll where’d u get thoes platforms they’re so cute You’re mf stunning and every single one of these is a slay what do you use to dye ur hair U LOOK LIKE BLUE FROM RISEING RED Prettyy<3 TYSM💕 I needed a ref for outfits for a mermaid characters human form😍🌺🏝️ I love it! You’re gorgeous your so pretty! 😁 Your gorgeous and I love all of these!!!🐚💖 Your hair 💘💘💘 period😫🤞🏽i love the outfit with the black skirt !! 😳😳😳 Кажется, я перестала комплексовать по поводу своего живота. Выглядите волшебно. ❣️"
7279261061772102918,Gabie 🧜🏼‍♀️🧿,293,7219,0,3,50,0,False,Another birthday present 🐚🐚#sirencore#mermaidcore#mermaid#siren#fyp#sirenaesthetic#viral#coral#decor#mermaidtiktok#sirenas#costaldecor#gift#bedroom  ,7,1694835042,normal,"['sirencore', 'mermaidcore', 'mermaid', 'siren', 'fyp', 'sirenaesthetic', 'viral', 'coral', 'decor', 'mermaidtiktok', 'sirenas', 'costaldecor', 'gift', 'bedroom']",2023-09-16,,0,
7279838586009095430,"𝐶om 𝐴mor, 𝑈ma 𝐷oida",1208,18800,1,62,328,0,False,#mermaid #mermaidcore #sereia   #mermaidaesthetic #aesthetic #aestheticvideos #edits #editsaesthetic #explorar #explore #fy #fypシ ,12,1694969507,normal,"['mermaid', 'mermaidcore', 'sereia', 'mermaidaesthetic', 'aesthetic', 'aestheticvideos', 'edits', 'editsaesthetic', 'explorar', 'explore', 'fy', 'fypシ']",2023-09-17,5.0,1,i love mermaids 💙
7280067578691849518,Meli,81900,1400000,960,2123,23200,0,False,🧜🏼‍♀️🧜🏼‍♀️🧜🏼‍♀️  #voiceeffects #siren #sirencore #mermaid #mermaidcore #mermaidsinging #sirensong #sirensinging #echoeffect ,40,1695022857,normal,"['voiceeffects', 'siren', 'sirencore', 'mermaid', 'mermaidcore', 'mermaidsinging', 'sirensong', 'sirensinging', 'echoeffect']",2023-09-18,3.45,20,"your siren voice is.. omg really perfect For everyone these are backing vocals on the song sonne by rammstein <3 Acá las que pueden cantar sonne isn't this from sonne the Rammstein song? todos dicen que es canto de sirena,pero no, es una canción que se llama Sonne de Ramstein eu consigo ver uma sereia nela 🧜‍♀️ tetangganya: 💀 THIS IS ACTUALLY COMING OUT OF HER VOCAL CORDS!? why I started crying??? этот звук ассоциируется с русалкой. Когда слышу мурашки по коже 😳 “Garbın afakını sarmışsa çelik zırhlı duvar” SONNE?!? mi música favorita I LOVE YOUR VOICEE 😍😍 HIER KOMMT DIE SONNE 🔥🔥🔥 name of música??? 😍true mermaid voice كيف اجعل صوتي يشبهك انها صوت سارين La ubieran el elegido para actuar como la sirenita thanks for blessing my ears🐚✨️"
7280258006678244654,Meredith Duxbury,191600,4400000,746,1176,7026,0,False,How to achieve the #mermaidcore glow 💦✨@Charlotte Tilbury #charlottetilburypartner @sephora ,29,1695067170,normal,"['mermaidcore', 'charlottetilburypartner']",2023-09-18,3.5789473684210527,19,"crying with oily skin 🥲 U LOOK LIKE CHARLOTTE NOW I JUST REALIZED THAT YOU HAVE THE SAME HAIR COLOR AS CHARLOTTE HERSELF😭😭 se queste due cose insieme non costassero 150€ le comprerei yeah but hon im broke 😭 I’m OBSESSED with the new hair fr your color 💕 Your hair is so beautiful 😍 It suits u so well STUNNING Omg ur hair looks sooooo good🥰🥰 your hairs are so beautiful😍 You look like Uma Thurman 🥰 Wait what nah, couze, you?! You are sooo beautiful!!! girl you slayy If only i had money All I’m gonna need is 150 bucks great What shade in the flawless filter guys plsssss I can never find the shade 💛 ❤️🧜‍♀️💫 👑👑👑 sad her dimples were so cute when she had a full face and now just take over her face because she's so gaunt"
7280802948198796576,Innokoo,38300,489900,163,1347,4663,0,False,Blue Ovean🌊 Dolphin🐬 Mermaid🧜🏻‍♀️#CapCut #freediving #mermaidtiktok #underwaterworld #oneearthoneocean #siliconemermaidtail  ,29,1695194050,normal,"['capcut', 'freediving', 'mermaidtiktok', 'underwaterworld', 'oneearthoneocean', 'siliconemermaidtail']",2023-09-20,3.263157894736842,38,"no te da miedo que un tiburón te vaya a confundir con alguna presa?🥺😭 You don’t understand how bad I want this gente essa cauda é de silicone ou algum tecido quero comprar uma pra realizar meu sonho You’re so lucky that you don’t have thalassophobia Zerou a vida Imagínate que una sirena real se confunda al ver a una sirena falsa y se acerque a ver qué onda y quiera comunicarse con la sirena falsa, yo me 💀 eso es peligroso, los delfines son abusadores de cualquier especie que puedan мечта that is the most ethereal mermaid tail ive ever seen donde puedo conseguir una cola de sirena así bonitos los delfines y tambien el trage de sirenas os peixes que vê isso deve ficar tipo🤨🤨🤨 que isso ?? El miedo q tuve al ver en el video una manada de delfines juntos es indescriptible 😬 je pense que tu est dans une piscine et tu as mis t propre dofin😂 dónde la compraste 😭😭😩😩 Wow i would be so scared to swim near dolphins q perfeita beautiful 🥺 what if mermaids are real. and the dolphins thought u were a real mermaid wish i could buy mermaid tail 😭 me gravaram de novo 🙄😅 eles obedeceram o comando dela, então sereias doman eles Is that real😳😳😳😳 My dream is to swim with ocean animals in my tail 🥹🥰🧜‍♀️ che sogno grandissimo, ma non riuscirei mai senza maschere per occhi ecc hahah mutig ... gefährlich ist das. my favorite! 🫶🏻🧜🏻 H2O Love it so much I just know the dolphins are jealous of how BEAUTIFUL you are areeee omgg Parece de verdade ekor nya bagus bgt hampir kaya asli 🥰soooo pretty 🤍🤍🤍 Lindo❤️❤️❤️❤️ esa sería yo si no tuviera talasofobia Plsss where did u get the tail from me filmaram"
7281081241535794462,zella ✧･ﾟ🦄 *✧･ﾟ,345,3381,4,4,65,0,False,mermaidcore/ glitter girl outfit inspo 🧜🏻‍♀️🫧🎐💎#mermaidcore #mermaidcoreaesthetic #mermaidcorefashion #mermaidcoretrend #mermaidcorestyle #mermaidcoreoutfits #mermaidcoress #etherealaesthetic #etherealfashion #etherealstyle #etherealcore #mermaidcoredress ,15,1695258839,normal,"['mermaidcore', 'mermaidcoreaesthetic', 'mermaidcorefashion', 'mermaidcoretrend', 'mermaidcorestyle', 'mermaidcoreoutfits', 'mermaidcoress', 'etherealaesthetic', 'etherealfashion', 'etherealstyle', 'etherealcore', 'mermaidcoredress']",2023-09-21,4.0,2,omg where did you get your tights? ❤️ LITERALLY LOVE U THIS IS SO CUTE 😍😍🩵🩵💙💙💙💜💜💜
7281650367132224774,🤍,26,1234,1,15,1,0,False,#CapCut #fyp #gacha #foryou #gace #sirentrend #sirencore ,13,1695391345,normal,"['capcut', 'fyp', 'gacha', 'foryou', 'gace', 'sirentrend', 'sirencore']",2023-09-22,1.0,1,yaa ne güzel aile😭😭😭😭
7281687273966472480,Yasmin,965800,6100000,1451,17500,161300,0,False,Diy maxi skirt from jeans 👖✧ ib: @_.bear._ ,16,1695399939,normal,[],2023-09-22,3.2857142857142856,35,"OMG I HAVE AN ORIGINAL OF A MERMAID SKIRT AND THIS LOOKS JUST LIKE IT FASHION THIS IS LIKE SO PRETTY I NEED IT why did you disappear from my fyp dwag I missed you 🦀 my toxic trait is thinking I could do it the same me sale esto justo luego d q boté unoa jeans viejos😭😭 you should try making crochet sirve con skinny jeans? tengo un montón d esos por tirar Straight outa royale high I love it Mermaid Jkirt kokomi vibes if i do this can it be skinny jeans wsumie to wygląda na łatwe do zrobienia.... ake i tak nie mam pojęcia jak Ok this is so beautiful. De donde son tus zapatos блин в можно мне просто такие штаны beutiful 😻😻 meu traço tóxico é achar que consigo fazer em casa gracias ahora quiero hacer eso y ni se cocer y ni máquina de cocer tengo 🥺 On utilise quoi pour dessiner sur les jeans ? está re lindoo, pero creo que la parte de atrás queda rara 😕 EU QUERO UMA IGUAL IM LITERALLY GONNA TRY THIS RN dobra imo to jest piękne per un attimo ho visto Adriana Lima da giovane omg that's SO PRETTY what did u use to paint it? Pls i thought it said mermaid jeans in the beginning and i was like wait isnt that a skirt? Until i reread the beginning 😭 so cute tho omg j’étais pas sûr du truc mais c’est trop beau en fait УХТЫ, КАКАЯ КРАСОТА WHAT IS THE WHITE SKIRT UNDER CALLED LA VOGLIO MORE PLEASE I'M BEGGING 😭😭 Wait hold on you’re onto something YAAASSSSS‼️‼️‼️ Ahora quiero unos vorrei farlo ma mia madre mi ammazzerebbe se tagliassi dei jeans"
